Sent1	DLS_compose_ppmi	DLS_compose_cbow
women's sleeveless undergarment	0.867809863926	0.88326553831
Move oneself very fast.	0.885468115887	0.769975593129
Oppose or approach, as in hostility or competition	0.921363720375	0.930190948014
make more complex or intricate	0.938917170656	0.887104784887
cause to be/show to be invalid	0.607603311702	0.709270766784
create a new entity by putting components or members together	0.950218710444	0.910537698247
the activity of providing supplies	0.8852395409	0.845045206277
make or become brighter or lighter	0.941163491783	0.940009705613
actors in a play	1.0	1.0
take someone's soul into heaven	1.0	1.0
Discipline in personal or social activities.	1.0	1.0
a person eating a meal, often in a restaurant	0.970494176126	0.970529698849
A sudden (emotional) outburst.	0.933668310946	0.861333489148
make or become harder	0.846786085732	0.782403556076
the introductory portion of a story	0.81058122514	0.811228833175
work material with a tool	0.914592488426	0.895362848486
make or become less strict or severe	0.93986640651	0.939460851471
support by placing on or against something solid	0.959108001509	0.903731109634
Part, cease, or break association with (something).	0.944400263849	0.950598152592
have the financial means to obtain, buy, or do something	0.921916180199	0.877782131529
A list of candidates nominated by a political party to run for election.	0.964056044347	0.96314133351
say, state, or perform again	1.0	1.0
allow the passage of air	1.0	1.0
unite; merge with something already in existence	1.0	1.0
use resources or materials	1.0	1.0
make or become harder	0.868367112085	0.825869162392
(Cause to) be firmly attached or closed.	0.92923809533	0.899140903265
make or become wider or more extensive	0.887841677692	0.870822723722
Unrestricted freedom to use something.	0.92324664991	0.939250786807
laying claim, the act of taking possession of, or power over, something.	0.952800612503	0.890423766355
give structure to	1.0	1.0
mark with scars	1.0	1.0
(Baseball) Tag the base runner to get him out.	0.944268183958	0.886301400302
Be reflected as heat, light, or shock waves;.	0.976705930793	0.967509151543
a competitor most likely to win	0.915361665068	0.946974078994
make or become longer	0.86660744026	0.81563396013
be on base at the end of an inning	0.917884188723	0.929075748251
Either of the two categories (male or female) into which most organisms are divided, or key properties that distinguish the categories.	0.942272619372	0.923690530762
(science) The atomic weight of an element that has the same combining capacity as a given weight of another element.	0.964981957545	0.933528640577
provide with a toggle	0.957869681995	0.970861237832
(cause to) move back and forth or side to side	0.878115203594	0.841294333516
measure the depth of a body of water	0.909764655339	0.878078904126
make a loud noise, as an animal	1.0	1.0
The act of coming to rest after a voyage.	0.910221572403	0.856228603478
join or bring together (two) objects, ideas, or people	0.96990957269	0.945114241598
Make reference to something.	0.913070023535	0.869307156011
Behave violently, as if in a state of great anger; break or tear violently.	0.923650794177	0.883319469781
Form a spiral or move in a spiral course.	0.916891420056	0.874988799053
a feeling of aversion, distaste, antipathy	0.990585750039	0.963704652357
Release (gas or energy) as a result of a chemical reaction or physical decomposition (perhaps in a metaphorical sense)	0.944301555405	0.92901285444
overcome with amazement; flabbergast	1.0	1.0
behave in a condescending manner	0.970464727599	0.964291940634
take into one's family or group	0.884912793282	0.895099152037
(Contract bridge) the highest bid becomes the contract setting in the number of tricks that the bidder must make.	1.0	1.0
go on a campaign or off to war	0.959680432157	0.956665135517
react, or respond to a call, command, or stimulus	0.8860321784	0.896565436315
(Literally) sound with resonance.	0.888226172104	0.870804912065
an injury to the skin caused by radiation, heat or chemicals	0.960445077883	0.934157357394
make a causal or logical connection; group together	0.901469247273	0.908371014722
Apply conditioner to make smooth and shiny.	0.964871401901	0.968696648135
exercise or have power of memory	1.0	1.0
A feeling or state of extreme anger.	0.956109493617	0.922104651615
Wrinkled, crumpled, or creased.	0.945378586706	0.954209642387
Admit to testing/proof	0.66870368864	0.606300990668
an accounting period of 12 months	1.0	1.0
praise the qualities in order to sell or promote	0.944466205833	0.891831996624
relative darkness of a color	0.947678369843	0.915690853767
Strike heavily, especially with a fist or implement.	0.910657658704	0.843812725969
Make receptive or willing toward an action or belief.	0.97347086393	0.943733449913
open again, open anew	0.957464689088	0.954717492466
A conceptual formulation; a way of conceiving something.	0.854163639714	0.806773773551
heat metal prior to working it	1.0	1.0
feel the strong need to eat	0.928099267111	0.91645956279
be in direct physical contact with	0.941854301673	0.929238792689
Give suck to; receive suck.	0.964101330819	0.953963309248
covering for a bed	0.804884278555	0.67322465528
grip, penetrate or tear off with or as if with the teeth or jaws	0.958577521735	0.924952600215
play a stringed instrument with a bow	0.915157050953	0.885359856761
Doubt or an impression that something might not be the case.	0.983383118584	0.933130006222
A successful throw or try for a point after a touchdown.	0.964494766289	0.966601408357
Express audibly; utter sounds (not necessarily words); indicate.	0.973415914061	0.968208423287
hold back in uncertainty or unwillingness	0.951548565761	0.914999077813
a serving of a beverage	0.876830405757	0.916832697819
Give an incentive or reason for action.	0.951844078377	0.926407316689
the day before today	0.902120180429	0.841025946269
take or capture by force or authority	0.928963135474	0.899329941227
(Medicine) Apply a plaster cast to.	0.911754915792	0.895845094521
interfere with someone else's activity	1.0	1.0
Assign a new time for an event	0.961326155535	0.937506641624
Value measured by what must be given or done to obtain something.	0.979849566915	0.934099788936
touch or hold with the hands	0.965340802964	0.901096105774
scrape or rub to relieve itching	1.0	1.0
give a detailed account of	0.932704870112	0.910315951245
Any activity that acquires a person's attention.	0.845808371012	0.76310474198
cause to become awake or alert	0.898883946882	0.84813711364
provide a feast or banquet	1.0	1.0
The act of hindering someone's plans or efforts.	1.0	1.0
Fool or hoax (someone).	0.924366372468	0.909168497467
raising the stakes or bet of a game by a factor of 2	0.941710570765	0.889500636448
The (period of) control of a country by military forces of a foreign power.	0.976677190961	0.965410882416
(computer science) the occurence of an incorrect result produced by a computer.	0.97531911574	0.950320250068
give pleasure, satifaction, or happiness; be pleasing to	0.961654677657	0.908127888678
the soft padding under a saddle	0.880252783669	0.729525548416
elecate or idealize in allusion to Christ's transfiguration	0.958588272853	0.918221102735
inability of the heart to pump blood to sustain life functions	0.955529305229	0.913272314989
cause to vibrate in a different pattern	0.901165291872	0.892404746156
warn or call to a sense of preparedness	0.895858138288	0.883948697859
Adapt oneself to new or different conditions.	0.971064709566	0.936677785177
move faster, or cause to move faster	0.976990923921	0.971687235316
Supply food ready to eat, as for parties and banquets.	1.0	1.0
express protest or dissent, raise an objection	0.978602515915	0.948798471807
clear mucus from one's throat	0.931247585722	0.935533378291
pass into a state or condition	0.902586565251	0.900102715769
add embellishments (to medieval manuscripts)	0.957780620604	0.943795257765
make or become thick	0.827009750994	0.760570269901
move or execute very quickly or hastily	0.915770842244	0.877695237245
hurt, feel physical pain	0.950473317106	0.935243720188
tell or spread rumors; say	0.945902714527	0.961213268021
throw with force or recklessness; cast away	0.860334411173	0.874158075136
return to in thought or speech	0.9508224438	0.93568539082
Try to cure by special care or treatment, of an illness or injury; treat carefully.	0.97823865589	0.95042939805
a sweeping cut with a sharp instrument	0.935506011892	0.908831071174
Any address at which one dwells more than temporarily.	0.833523248202	0.784955008505
BOTANY -- the usually underground organ of a plant that lacks buds or leaves or nodes, which absorbs water and mineral salts; usually it anchors the plant to the ground.	0.996044311754	0.99244832317
Reproduce or make an exact copy of; make, do, or perform again.	0.953962734937	0.925844826509
pass (a thread) through or into,on or as if on a string	0.869111293356	0.827718455162
Engrave by means of dots.	0.926707427137	0.851366863178
have a strong desire to do something	0.950925540242	0.911573813479
